reading_id,particulate_ugm3,humidity_pct,sensor_status
2055,16.01,71.8,ok
2056,9.98,63.1,ok
2057,19.63,54.5,ok
2058,26.79,47.4,ok
2059,11.28,70.5,ok
2060,25.74,61.0,ok
2061,18.25,62.3,ok
2062,11.49,81.6,ok
2063,15.25,54.3,degraded
2064,24.71,69.3,ok
2065,11.67,49.2,ok
2066,19.73,62.6,ok
2067,11.3,59.1,ok
2068,10.0,50.9,degraded
2069,37.65,83.8,degraded
2070,30.76,65.9,degraded
2071,58.44,68.5,ok
2072,16.73,52.7,ok
2073,11.21,59.0,ok
2074,33.18,73.5,ok
2075,12.46,54.9,ok
2076,7.66,53.7,ok
2077,14.51,37.6,ok
2078,24.28,62.5,ok
2079,31.36,37.5,ok
2080,11.88,55.5,ok
2081,17.74,65.1,ok
2082,16.01,51.2,ok
2083,26.72,53.9,ok
2084,8.3,58.0,ok
2085,15.62,70.9,ok
2086,22.16,42.5,ok
2087,15.63,37.9,ok
2088,8.53,73.4,ok
2089,15.63,55.0,ok
2090,14.75,56.8,degraded
2091,17.04,55.8,ok
2092,7.89,52.9,ok
2093,11.4,55.3,ok
2094,13.21,56.2,ok
2095,11.58,68.1,degraded
2096,20.29,62.3,ok
2097,14.04,65.9,ok
2098,10.27,54.4,ok
2099,17.26,49.2,ok
2100,33.26,53.1,ok
2101,18.31,46.8,ok
2102,14.77,59.1,ok
2103,6.16,44.8,ok
2104,25.14,52.1,ok
2105,18.47,62.5,ok
2106,32.69,64.5,ok
2107,5.76,68.8,ok
2108,8.81,68.9,ok
2109,11.41,48.2,ok
2110,22.93,52.4,ok
2111,12.84,56.4,ok
2112,9.53,70.3,ok
2113,19.64,34.0,ok
2114,16.6,43.3,ok
2115,11.15,62.8,degraded
2116,21.14,60.2,degraded
2117,12.13,47.6,ok
2118,9.16,71.2,ok
2119,23.58,69.6,ok
2120,14.15,55.3,ok
2121,8.42,72.9,ok
2122,13.11,65.2,ok
2123,10.72,43.9,ok
2124,11.47,58.1,ok
2125,26.67,62.3,ok
2126,10.41,60.9,ok
2127,10.22,44.9,ok
2128,19.22,47.8,ok
2129,12.17,71.6,ok
2130,9.44,52.1,ok
2131,15.96,74.6,ok
2132,14.24,66.4,ok
2133,16.07,65.1,ok
2134,11.92,55.6,ok
2135,13.25,57.6,ok
2136,22.94,57.9,ok
2137,8.83,82.1,ok
2138,11.8,73.4,ok
2139,13.39,61.6,ok
2140,16.65,61.5,ok
2141,6.67,52.6,ok
2142,10.35,51.6,ok
2143,5.46,43.6,ok
2144,21.12,54.1,ok
2145,10.82,71.8,ok
2146,14.61,55.3,ok
2147,16.52,45.9,ok
2148,10.79,63.9,ok
2149,8.35,58.7,ok
2150,16.29,61.2,ok
2151,5.87,76.7,ok
2152,8.21,44.0,ok
2153,10.04,51.4,ok
2154,5.51,44.3,ok
2155,7.33,55.7,ok
2156,10.68,50.3,ok
2157,11.31,55.2,ok
2158,18.78,50.1,ok
2159,51.44,65.5,ok
2160,11.66,56.4,ok
2161,9.07,66.9,ok
2162,12.21,64.4,ok
2163,8.45,69.2,ok
2164,24.05,54.9,ok
2165,29.12,53.5,ok
2166,15.98,75.0,ok
2167,9.81,50.6,ok
2168,24.11,50.0,ok
2169,8.7,44.9,ok
2170,17.31,69.5,ok
2171,14.57,48.0,ok
2172,8.25,49.4,ok
2173,7.76,68.6,ok
2174,14.85,45.4,ok
2175,9.89,57.8,ok
2176,13.91,73.7,ok
2177,36.82,69.6,ok
2178,13.0,73.0,ok
2179,10.82,65.8,degraded
2180,4.54,64.2,degraded
2181,19.07,69.3,ok
2182,5.77,55.6,degraded
2183,15.9,54.6,ok
2184,12.23,54.9,ok
2185,21.06,67.4,ok
2186,14.9,47.3,degraded
2187,11.0,39.0,ok
2188,11.3,28.4,ok
2189,19.67,57.9,ok
2190,14.07,53.5,ok
2191,9.59,70.4,ok
2192,8.65,50.8,ok
2193,12.44,61.8,ok
2194,10.12,57.6,ok
2195,10.29,55.8,ok
2196,6.07,73.8,ok
2197,21.11,72.0,ok
2198,13.03,39.5,ok
2199,11.07,84.8,ok
2200,23.6,55.9,ok
2201,12.18,52.6,ok
2202,11.24,70.2,ok
2203,10.17,55.0,ok
2204,4.53,40.9,degraded
2205,16.1,60.6,ok
2206,14.74,55.1,ok
2207,9.21,54.0,ok
2208,27.59,49.0,ok
2209,15.38,69.8,ok
2210,17.98,60.4,ok
2211,19.02,69.0,ok
2212,22.23,54.0,ok
2213,17.26,61.3,ok
2214,14.7,56.1,ok
2215,24.74,44.6,ok
2216,20.48,36.8,ok
2217,14.59,49.8,ok
2218,22.1,62.2,ok
2219,25.47,52.0,ok
2220,6.8,38.0,ok
2221,22.47,55.2,ok
2222,12.09,55.2,degraded
2223,13.08,45.8,ok
2224,16.37,53.6,ok
2225,16.07,51.7,ok
2226,10.98,58.8,ok
2227,14.45,52.2,ok
2228,8.19,67.1,ok
2229,16.7,52.2,ok
2230,11.48,81.7,degraded
2231,14.24,67.8,ok
2232,13.9,43.9,ok
2233,16.39,63.5,ok
2234,14.02,54.6,ok
2235,6.63,69.6,ok
2236,13.65,54.0,ok
2237,5.98,56.4,ok
2238,9.72,80.9,ok
2239,14.49,76.4,ok
2240,45.67,37.2,degraded
2241,12.88,41.8,ok
2242,5.47,45.0,ok
2243,13.31,76.9,ok
2244,6.94,40.2,ok
2245,14.86,52.3,ok
2246,23.79,62.2,ok
2247,9.35,44.2,ok
2248,9.72,56.0,degraded
2249,10.8,67.3,degraded
2250,16.89,53.6,degraded
2251,22.44,40.4,ok
2252,8.37,47.7,ok
2253,16.2,72.1,ok
2254,11.84,62.2,ok
2255,24.39,53.3,ok
2256,10.31,58.6,ok
2257,16.99,62.5,ok
2258,8.05,54.7,ok
2259,29.74,67.4,ok
2260,9.6,58.5,ok
2261,12.86,58.1,ok
2262,17.86,72.0,ok
2263,15.48,51.7,ok
2264,15.82,47.8,ok
2265,13.0,59.8,ok
2266,9.86,63.2,ok
2267,16.7,73.4,ok
2268,11.84,43.9,ok
2269,15.47,26.6,ok
2270,13.13,66.9,ok
2271,6.52,63.3,degraded
2272,9.68,74.1,ok
2273,22.11,47.5,ok
2274,4.97,72.1,ok
2275,23.49,58.0,ok
2276,14.58,30.8,ok
2277,23.24,61.0,ok
2278,31.16,53.2,ok
2279,26.01,46.8,ok
2280,30.21,58.5,ok
2281,13.03,47.6,ok
2282,15.64,41.8,ok
2283,9.56,50.4,ok
2284,5.82,64.0,ok
2285,15.51,50.0,ok
2286,7.01,63.7,ok
2287,14.86,77.7,degraded
2288,11.49,41.1,ok
2289,20.71,75.8,ok
2290,12.83,40.9,ok
2291,18.95,65.9,ok
2292,8.83,74.8,ok
2293,13.87,74.7,ok
2294,30.54,63.2,degraded
2295,6.37,48.5,ok
2296,6.01,40.2,ok
2297,12.42,69.9,ok
2298,17.2,52.8,ok
2299,17.88,54.1,degraded
2300,10.34,68.3,ok
2301,33.4,63.1,ok
2302,10.24,60.8,ok
2303,11.02,70.6,ok
2304,24.79,59.0,ok
2305,6.28,49.5,ok
2306,9.0,47.7,ok
2307,12.76,60.4,ok
2308,10.1,68.6,ok
2309,9.92,49.5,ok
2310,8.05,45.3,ok
2311,14.97,42.8,ok
2312,10.59,68.7,ok
2313,10.24,47.1,ok
2314,11.39,68.0,ok
2315,12.56,33.5,ok
2316,11.88,73.0,ok
2317,11.21,39.6,ok
2318,14.07,51.6,ok
2319,12.29,64.6,ok
2320,12.18,60.7,ok
2321,9.21,59.9,ok
2322,18.81,85.7,degraded
2323,12.71,49.8,ok
2324,36.77,55.0,ok
2325,16.72,40.4,ok
2326,17.49,46.0,ok
2327,16.05,72.3,ok
2328,10.81,86.5,ok
2329,11.56,70.5,ok
2330,15.16,50.9,ok
2331,13.4,51.3,ok
2332,10.53,39.8,ok
2333,43.5,64.0,ok
2334,10.41,65.6,ok
2335,31.09,59.6,ok
2336,11.44,39.4,ok
2337,20.88,80.6,ok
2338,17.02,49.4,ok
2339,14.54,72.2,ok
2340,5.14,33.5,ok
2341,13.74,61.3,ok
2342,15.37,47.7,ok
2343,23.18,37.1,degraded
2344,13.25,50.4,ok
2345,17.81,63.9,ok
2346,24.74,72.0,ok
2347,16.34,49.9,ok
2348,15.66,67.2,ok
2349,9.8,54.9,ok
2350,6.61,55.0,ok
2351,17.17,59.7,ok
2352,21.53,57.5,ok
2353,51.38,67.9,ok
2354,6.76,56.4,ok
2355,16.17,52.4,ok
2356,21.26,67.3,ok
2357,14.91,66.4,ok
2358,6.22,45.5,degraded
2359,12.02,54.5,ok
2360,10.64,51.5,ok
2361,31.44,59.9,ok
2362,23.86,54.6,ok
2363,18.29,57.9,ok
2364,14.65,61.7,ok
2365,16.02,81.6,ok
2366,10.74,76.6,ok
2367,16.23,65.0,ok
2368,15.69,29.9,ok
2369,17.47,69.2,ok
2370,14.91,30.9,ok
2371,11.17,57.4,ok
2372,10.99,62.2,ok
2373,12.89,56.0,ok
2374,12.74,73.0,ok
2375,8.98,58.3,ok
2376,15.96,70.6,ok
2377,10.73,72.9,ok
2378,18.45,33.8,ok
2379,7.03,37.0,ok
2380,7.02,71.1,ok
2381,10.84,76.5,ok
2382,12.24,74.3,ok
2383,24.32,75.6,ok
2384,9.9,47.6,ok
2385,7.46,52.8,ok
2386,12.82,43.7,ok
2387,9.83,59.6,ok
2388,17.03,41.7,ok
2389,14.84,66.6,ok
2390,19.98,59.5,ok
2391,11.5,65.1,ok
2392,16.05,45.3,ok
2393,22.35,61.5,degraded
2394,14.48,55.8,ok
2395,24.77,45.8,ok
2396,20.06,68.8,ok
2397,12.09,88.2,ok
2398,8.38,63.9,degraded
2399,22.63,55.5,ok
2400,16.86,50.3,ok
2401,30.87,58.2,ok
2402,9.89,39.8,ok
2403,28.73,49.2,ok
2404,27.63,53.9,ok
2405,14.46,51.3,ok
2406,10.13,68.3,ok
2407,13.41,61.4,ok
2408,5.3,53.7,ok
2409,11.65,59.6,ok
2410,26.88,70.5,ok
2411,8.16,71.6,ok
2412,5.13,47.9,ok
2413,16.3,72.7,ok
2414,15.94,78.2,ok
2415,9.37,52.8,ok
2416,29.16,61.7,ok
2417,3.81,59.7,ok
2418,12.27,54.9,ok
2419,10.95,75.7,ok
2420,11.52,76.0,ok
2421,7.64,64.9,ok
2422,12.58,63.2,ok
2423,8.46,43.9,ok
2424,15.61,45.0,ok
2425,6.31,54.9,ok
2426,16.09,48.0,ok
2427,10.17,41.5,ok
2428,14.36,66.3,ok
2429,15.16,43.4,ok
2430,5.0,72.3,ok
2431,13.37,46.7,ok
2432,5.96,49.7,ok
2433,30.74,68.4,ok
2434,19.08,70.0,ok
2435,13.87,74.0,ok
2436,16.44,54.7,ok
2437,87.75,59.9,ok
2438,19.48,69.8,ok
2439,9.66,62.6,ok
2440,47.2,60.0,ok
2441,11.29,78.5,ok
2442,17.64,47.4,ok
2443,11.7,68.9,ok
2444,11.08,58.5,ok
2445,17.93,52.3,ok
2446,12.36,65.9,ok
2447,11.07,51.2,ok
2448,15.7,66.8,ok
2449,11.43,49.4,ok
2450,8.35,57.5,ok
2451,30.33,35.4,ok
2452,9.28,58.7,ok
2453,11.18,69.6,ok
2454,7.5,53.2,degraded
2455,14.47,66.5,ok
2456,9.29,59.8,ok
2457,11.63,49.6,ok
2458,19.41,62.1,ok
2459,16.46,29.0,degraded
2460,8.87,73.7,ok
2461,10.36,48.2,ok
2462,12.15,74.8,ok
2463,13.71,59.0,ok
2464,20.0,45.3,ok
2465,14.05,58.5,ok
2466,10.24,66.1,ok
2467,15.71,59.4,ok
2468,6.09,49.0,ok
2469,18.32,58.7,ok
2470,11.28,39.0,ok
2471,14.02,57.3,degraded
2472,14.01,71.5,ok
2473,9.9,51.9,ok
2474,7.62,64.3,ok
2475,36.7,42.3,ok
2476,12.37,84.9,ok
2477,20.03,59.8,ok
2478,10.65,52.6,ok
2479,10.99,48.9,ok
2480,12.1,60.6,ok
2481,15.22,59.5,ok
2482,22.58,90.1,ok
2483,20.27,54.3,ok
2484,17.6,64.9,ok
2485,11.44,64.8,ok
2486,14.62,35.7,ok
2487,8.39,45.2,ok
2488,16.01,28.0,ok
2489,18.33,59.8,ok
2490,13.86,59.8,ok
2491,25.33,56.1,ok
2492,5.69,58.7,ok
2493,24.47,54.0,ok
2494,7.99,52.5,ok
2495,18.34,59.8,ok
2496,8.03,69.6,ok
2497,16.36,39.4,ok
2498,14.04,51.2,ok
2499,14.5,48.5,degraded
2500,30.38,73.3,ok
2501,14.18,47.2,ok
2502,6.27,87.8,ok
2503,21.31,64.3,ok
2504,12.27,50.2,ok
2505,11.52,46.7,ok
2506,4.55,66.1,ok
2507,14.36,70.9,ok
2508,12.93,47.5,ok
2509,12.1,52.6,ok
2510,13.52,58.4,ok
2511,10.71,62.6,ok
2512,11.02,62.6,ok
2513,34.69,63.2,ok
2514,12.83,48.9,ok
2515,13.39,74.8,ok
2516,11.42,67.2,ok
2517,23.2,65.6,ok
2518,8.13,40.4,ok
2519,99.13,54.5,ok
2520,7.53,89.3,ok
2521,22.58,30.7,ok
2522,10.03,50.6,degraded
2523,14.07,33.2,ok
2524,10.24,72.4,ok
2525,12.0,70.4,degraded
2526,8.57,66.6,ok
2527,25.23,61.6,ok
2528,12.0,71.2,ok
2529,5.97,72.2,ok
2530,9.81,71.7,ok
2531,6.32,57.9,ok
2532,25.9,65.3,degraded
2533,19.36,48.7,ok
2534,26.71,51.1,ok
2535,14.06,33.9,ok
2536,8.07,59.6,ok
2537,12.72,33.8,ok
2538,26.86,50.7,ok
2539,13.91,77.9,ok
2540,15.76,76.4,ok
2541,2.93,57.2,ok
2542,6.0,46.7,ok
2543,6.58,63.0,ok
2544,16.82,46.9,ok
2545,13.34,42.1,ok
2546,12.86,64.5,ok
2547,12.48,56.3,degraded
2548,13.51,66.3,ok
2549,7.21,48.4,ok
2550,8.46,50.4,ok
2551,23.84,51.2,ok
2552,16.73,61.5,ok
2553,8.92,52.3,ok
2554,29.66,46.6,ok
2555,17.16,41.3,ok
2556,14.86,57.3,ok
2557,8.17,50.6,ok
2558,14.18,55.8,ok
2559,11.75,47.8,ok
2560,12.07,54.5,ok
2561,15.33,61.7,ok
2562,27.78,67.7,ok
2563,29.65,56.2,ok
2564,10.49,50.2,ok
2565,3.42,49.2,ok
2566,6.92,70.6,ok
2567,9.3,76.2,degraded
2568,14.41,59.3,ok
2569,15.0,72.2,ok
2570,17.19,60.9,ok
2571,15.69,39.5,ok
2572,5.64,49.2,ok
2573,5.47,74.3,ok
2574,14.38,48.4,ok
2575,29.62,68.1,ok
2576,12.67,58.4,ok
2577,26.2,59.4,ok
2578,15.96,46.8,ok
2579,8.02,59.5,ok
2580,14.5,79.4,ok
2581,11.94,57.0,ok
2582,16.81,38.5,ok
2583,8.72,41.7,ok
2584,18.55,53.5,ok
2585,13.12,78.6,ok
2586,12.77,57.4,ok
2587,14.45,73.0,ok
2588,13.56,70.3,ok
2589,11.27,55.5,ok
2590,22.13,54.7,ok
2591,7.03,65.7,degraded
2592,12.88,66.9,ok
2593,14.91,53.4,ok
2594,11.46,40.4,ok
2595,17.54,53.8,ok
2596,8.43,60.3,ok
2597,13.55,72.8,ok
2598,14.4,51.0,ok
2599,182.34,56.8,ok
2600,13.8,52.9,ok
2601,6.9,66.2,ok
2602,21.09,62.5,ok
2603,10.97,64.3,ok
2604,7.64,85.1,ok
2605,13.79,58.8,ok
2606,5.81,90.0,ok
2607,16.16,64.8,ok
2608,21.91,62.4,ok
2609,6.75,53.3,ok
2610,12.9,36.6,ok
2611,18.83,60.9,ok
2612,10.67,58.0,ok
2613,16.11,50.2,ok
2614,5.59,76.8,ok
2615,24.32,40.5,ok
2616,8.72,47.7,ok
2617,7.66,42.9,ok
2618,10.51,60.4,ok
2619,16.21,53.8,degraded
2620,13.48,62.1,ok
2621,16.29,68.8,ok
2622,38.5,59.3,ok
2623,9.15,60.7,ok
2624,14.09,48.1,ok
2625,22.13,64.2,ok
2626,38.7,54.3,ok
2627,6.94,75.9,ok
2628,9.73,83.6,ok
2629,11.18,47.4,ok
2630,13.05,70.3,ok
2631,20.04,65.8,ok
2632,19.93,50.9,ok
2633,21.6,59.2,ok
2634,10.15,66.8,ok
2635,13.92,53.6,ok
2636,13.06,51.4,degraded
2637,7.58,45.1,ok
2638,15.01,52.5,ok
2639,12.57,54.7,ok
2640,10.68,75.3,ok
2641,11.87,70.3,ok
2642,14.43,51.1,ok
2643,17.16,36.5,ok
2644,13.72,47.5,ok
2645,8.73,39.4,ok
2646,10.6,27.5,ok
2647,17.44,67.0,ok
2648,10.13,55.2,ok
2649,16.67,48.5,ok
2650,11.63,80.2,ok
2651,13.98,40.9,ok
2652,13.74,66.0,ok
2653,12.02,52.7,ok
2654,15.03,49.4,ok
2655,15.09,57.9,ok
2656,16.96,73.8,ok
2657,11.38,59.8,ok
2658,13.33,67.8,ok
2659,40.14,62.8,ok
2660,9.24,25.2,ok
2661,11.57,70.5,ok
2662,6.47,41.5,ok
2663,10.1,60.9,ok
2664,29.03,77.3,ok
2665,16.34,61.3,ok
2666,20.16,33.1,ok
2667,10.66,67.2,ok
2668,27.25,56.8,ok
2669,12.83,66.2,ok
2670,10.54,65.3,ok
2671,13.97,32.2,ok
2672,20.59,73.8,ok
2673,34.09,60.1,ok
2674,13.91,61.3,ok
2675,7.78,54.7,ok
2676,6.4,61.8,ok
2677,119.93,41.6,ok
2678,10.27,53.9,degraded
2679,15.67,48.5,ok
2680,8.06,35.1,ok
2681,3.26,58.2,ok
2682,30.49,60.0,ok
2683,10.0,42.7,ok
2684,10.81,59.8,ok
2685,12.59,71.7,ok
2686,5.44,50.6,ok
2687,12.37,50.3,ok
2688,24.66,56.1,ok
2689,9.5,72.8,ok
2690,6.27,38.1,ok
2691,23.04,69.7,degraded
2692,8.55,61.3,ok
2693,16.89,51.6,degraded
2694,21.56,48.8,ok
2695,7.89,75.7,ok
2696,13.81,66.1,ok
2697,19.39,65.0,ok
2698,13.62,76.6,degraded
2699,16.02,39.8,ok
2700,24.1,39.0,ok
2701,17.12,84.0,ok
2702,6.9,69.5,ok
2703,8.93,63.9,ok
2704,24.82,59.1,ok
2705,5.11,64.1,ok
2706,18.37,69.3,ok
2707,14.43,43.5,ok
2708,16.87,66.3,degraded
2709,13.77,57.3,ok
2710,16.3,59.1,ok
2711,12.36,45.5,ok
2712,18.99,76.9,ok
2713,17.98,65.7,ok
2714,7.77,52.3,ok
2715,14.96,54.5,ok
2716,12.88,63.9,ok
2717,25.37,41.1,ok
2718,10.02,57.6,ok
2719,17.38,54.1,ok
2720,18.78,46.9,ok
2721,10.31,36.5,ok
2722,17.11,58.9,ok
2723,10.98,57.5,ok
2724,14.72,79.6,ok
2725,15.61,57.1,ok
2726,24.21,52.4,ok
2727,17.9,60.6,ok
2728,12.35,81.7,ok
2729,11.16,80.6,ok
2730,11.75,74.2,ok
2731,13.99,63.2,ok
2732,6.54,46.3,ok
2733,18.48,44.9,ok
2734,15.97,40.8,ok
2735,16.48,82.4,ok
2736,12.02,76.8,ok
2737,19.25,51.6,ok
2738,4.46,46.7,ok
2739,12.8,52.8,ok
2740,10.66,51.2,ok
2741,14.14,46.6,ok
2742,12.0,63.8,ok
2743,11.41,65.0,ok
2744,16.99,42.8,ok
2745,34.07,60.1,ok
2746,9.18,59.9,ok
2747,11.9,62.1,ok
2748,11.01,35.5,ok
2749,22.18,36.8,ok
2750,7.36,62.2,ok
2751,22.34,41.6,ok
2752,8.93,46.6,ok
2753,8.83,46.1,ok
2754,15.84,66.1,ok
2755,8.37,46.0,ok
2756,8.68,71.7,ok
2757,6.05,70.6,ok
2758,8.82,83.5,ok
2759,17.17,57.0,ok
2760,18.06,58.7,ok
2761,10.45,45.7,ok
2762,12.54,82.3,ok
2763,10.76,68.7,ok
2764,14.23,32.1,ok
2765,14.51,57.3,ok
2766,22.88,36.3,ok
2767,6.51,40.2,ok
2768,11.5,53.2,ok
2769,25.84,56.4,ok
2770,7.71,68.9,ok
2771,5.8,59.1,ok
2772,9.49,46.9,ok
2773,11.67,68.2,ok
2774,37.6,72.1,ok
2775,11.28,70.0,ok
2776,13.58,69.2,ok
2777,12.62,50.7,ok
2778,6.43,75.6,ok
2779,24.48,41.4,ok
2780,17.87,48.5,ok
2781,11.05,57.6,ok
2782,9.77,52.7,ok
2783,8.46,51.1,ok
2784,10.65,70.4,ok
2785,23.88,61.5,ok
2786,20.27,39.0,ok
2787,13.06,66.4,ok
2788,14.29,34.5,ok
2789,15.29,61.1,ok
2790,9.63,67.6,ok
2791,10.1,56.1,ok
2792,10.94,56.8,ok
2793,6.98,45.1,ok
2794,20.73,53.6,ok
2795,28.86,45.4,ok
2796,29.8,75.8,ok
2797,9.91,38.8,ok
2798,19.47,61.0,ok
2799,123.86,61.1,ok
2800,15.94,68.3,degraded
2801,23.67,68.7,ok
2802,19.52,62.9,ok
2803,7.52,48.3,ok
2804,10.63,51.2,ok
2805,15.24,37.0,ok
2806,16.83,63.9,ok
2807,16.24,45.0,ok
2808,9.91,54.0,ok
2809,8.18,57.5,degraded
2810,12.85,74.2,ok
2811,9.75,50.8,ok
2812,14.25,58.9,ok
2813,8.51,71.7,ok
2814,20.8,62.6,ok
2815,11.9,64.8,ok
2816,15.31,62.9,ok
2817,18.18,57.2,degraded
2818,20.29,48.0,ok
2819,17.75,52.4,ok
2820,23.55,54.0,ok
2821,11.1,62.7,ok
2822,35.26,59.7,ok
2823,17.13,57.3,ok
2824,19.57,67.9,ok
2825,10.67,41.4,degraded
2826,9.5,76.8,ok
2827,20.19,34.8,ok
2828,8.36,55.6,ok
2829,20.76,55.1,ok
2830,14.09,52.5,ok
2831,18.65,77.2,ok
2832,26.59,69.8,ok
2833,10.12,57.2,ok
2834,8.43,37.8,ok
2835,11.77,69.0,ok
2836,15.71,57.9,ok
2837,6.19,83.4,ok
2838,16.68,43.2,ok
2839,19.76,60.4,ok
2840,8.33,54.0,ok
2841,10.77,79.6,ok
2842,28.79,64.4,degraded
2843,30.47,59.9,ok
2844,17.31,45.3,ok
2845,14.81,74.0,ok
2846,2.92,39.8,ok
2847,26.22,55.5,ok
2848,8.75,48.2,ok
2849,15.36,69.2,ok
2850,9.55,67.3,ok
2851,14.48,55.8,ok
2852,15.07,38.5,ok
2853,9.62,56.5,ok
2854,4.01,43.9,ok
2855,10.59,40.1,ok
2856,18.91,51.3,ok
2857,13.49,55.2,ok
2858,9.98,49.8,ok
2859,8.77,47.0,ok
2860,8.3,68.3,ok
2861,8.56,69.9,ok
2862,11.09,47.7,ok
2863,11.0,48.1,ok
2864,8.82,62.6,ok
2865,15.12,45.5,ok
2866,9.34,50.2,ok
2867,15.35,63.3,ok
2868,3.59,74.2,ok
2869,18.06,52.2,ok
2870,15.19,68.5,ok
2871,4.34,48.9,ok
2872,25.76,46.5,degraded
2873,7.99,55.6,ok
2874,6.62,48.5,ok
2875,15.86,58.1,ok
2876,14.17,30.2,ok
2877,8.27,81.2,degraded
2878,15.44,40.3,ok
2879,16.99,54.6,ok
2880,7.06,60.3,ok
2881,11.67,62.9,ok
2882,29.13,45.5,ok
2883,14.13,64.7,ok
2884,14.26,55.1,degraded
2885,8.56,60.5,ok
2886,11.69,51.1,ok
2887,25.06,64.6,ok
2888,17.79,63.6,ok
2889,12.31,63.9,ok
2890,12.59,39.2,ok
2891,12.59,49.5,ok
2892,3.67,54.4,ok
2893,21.14,65.9,degraded
2894,7.55,52.8,degraded
2895,10.66,45.4,ok
2896,11.27,46.4,ok
2897,17.35,46.1,ok
2898,4.57,37.7,ok
2899,27.41,41.5,ok
2900,15.93,57.3,ok
2901,11.78,60.3,ok
2902,11.9,74.3,ok
2903,8.2,55.5,ok
2904,12.78,48.0,ok
2905,10.84,39.9,ok
2906,15.97,63.3,ok
2907,13.46,57.1,ok
2908,30.89,51.6,ok
2909,10.13,65.6,ok
2910,13.09,68.9,ok
2911,13.87,62.6,ok
2912,12.7,64.1,ok
2913,9.02,64.0,ok
2914,12.92,52.0,degraded
2915,34.11,45.5,ok
2916,16.69,55.7,ok
2917,25.46,51.2,ok
2918,14.36,40.1,ok
2919,9.27,54.3,ok
2920,14.7,44.7,ok
2921,21.14,51.4,ok
2922,8.06,43.5,ok
2923,8.05,41.5,ok
2924,17.18,67.3,ok
2925,10.06,43.6,ok
2926,10.34,45.6,ok
2927,10.18,62.9,ok
2928,9.23,39.9,ok
2929,36.59,34.5,degraded
2930,4.06,72.6,ok
2931,96.36,70.0,ok
2932,8.95,52.9,ok
2933,34.8,51.1,ok
2934,5.75,88.0,ok
2935,11.12,49.6,ok
2936,21.53,61.0,ok
2937,11.99,79.5,ok
2938,8.68,42.7,ok
2939,16.82,45.1,ok
2940,5.78,46.5,ok
2941,20.8,61.9,ok
2942,10.86,50.4,ok
2943,16.89,39.9,ok
2944,12.36,61.9,ok
2945,10.13,51.4,ok
2946,8.99,60.8,ok
2947,15.45,45.2,ok
2948,138.52,48.9,ok
2949,5.33,48.2,ok
2950,19.68,45.7,ok
2951,8.2,37.5,ok
2952,13.35,40.0,ok
2953,19.68,43.0,ok
2954,9.96,57.2,ok
2955,28.36,71.2,ok
2956,9.61,47.5,ok
2957,13.19,56.5,degraded
2958,7.99,45.9,ok
2959,18.82,54.3,ok
2960,11.34,45.2,ok
2961,34.4,47.8,ok
2962,17.53,52.7,ok
2963,12.42,44.9,ok
2964,12.91,53.0,ok
2965,25.75,55.9,ok
2966,13.63,42.3,ok
2967,21.21,73.6,ok
2968,21.61,54.8,ok
2969,16.68,54.9,ok
2970,26.08,54.4,ok
2971,7.7,36.9,ok
2972,18.68,59.8,ok
2973,22.48,45.3,ok
2974,15.42,54.7,ok
2975,7.75,55.3,ok
2976,8.68,81.1,ok
2977,18.11,63.1,ok
2978,22.97,46.0,ok
2979,4.05,67.3,ok
2980,9.17,59.8,ok
2981,18.29,68.0,ok
2982,11.88,64.7,ok
2983,7.53,65.0,ok
2984,19.16,48.3,ok
2985,12.57,64.8,ok
2986,11.11,41.0,ok
2987,18.36,60.3,ok
2988,10.14,52.0,ok
2989,8.55,61.8,ok
2990,23.47,50.1,ok
2991,22.38,66.4,degraded
2992,9.49,52.0,ok
2993,12.82,74.2,ok
2994,5.76,66.2,ok
2995,19.01,45.9,ok
2996,32.24,69.5,ok
2997,16.02,57.8,ok
2998,19.3,60.6,ok
2999,12.85,80.4,ok
3000,15.28,51.0,ok
3001,15.29,51.2,ok
3002,12.05,69.8,ok
3003,11.82,58.2,ok
3004,9.63,46.9,ok
3005,10.99,49.8,ok
3006,6.52,42.0,ok
3007,13.0,56.0,ok
3008,11.78,62.5,ok
3009,14.23,66.1,ok
3010,12.79,50.5,ok
3011,20.61,56.9,degraded
3012,24.35,71.6,ok
3013,8.21,36.8,ok
3014,7.08,73.0,ok
3015,8.06,63.9,ok
3016,11.25,63.1,degraded
3017,15.08,42.4,ok
3018,13.76,32.9,degraded
3019,17.7,48.5,ok
3020,15.74,58.9,ok
3021,13.93,69.1,ok
3022,15.36,52.7,ok
3023,22.37,70.3,ok
3024,17.66,62.9,ok
3025,11.0,56.5,ok
3026,8.34,52.6,ok
3027,9.21,67.2,ok
3028,21.05,43.6,ok
3029,13.43,51.2,ok
3030,14.69,70.5,ok
3031,9.41,47.7,ok
3032,16.33,48.3,ok
3033,12.37,64.2,ok
3034,8.45,31.8,ok
3035,141.14,71.7,ok
3036,9.16,75.6,ok
3037,11.57,56.5,ok
3038,14.13,52.8,ok
3039,9.01,71.7,ok
3040,9.68,30.4,ok
3041,10.88,54.4,ok
3042,26.94,64.7,degraded
3043,9.29,78.2,ok
3044,15.08,69.5,ok
3045,23.69,37.4,ok
3046,9.96,44.8,degraded
3047,12.38,60.4,ok
